runid,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,cem_avg,onenn,tmle1,aipw1
1,0,-0.19055064804624688,-0.2488457676721456,0.034323398157949825,0.6245791404038098,-2.33741447605392,-0.2546996520549625,-3.3317313011247585,-0.1773428451448611,1.2105195069440828,0.41780197207599024,-0.7348143194468713,-0.7345937840548514
2,0,2.5853827584364284,2.205970330082197,1.3884780915620478,1.44053699759119,-2.749558131270184,1.3491506601028647,-1.6040153507273072,1.1680773253107164,-0.08009019193495437,3.0017885997314213,2.9066048330211602,2.8257399637014244
3,0,1.4441071420933964,0.4716949760079041,-0.23968645631436836,-0.16694563659953027,-0.5912106199467438,-0.2589410343246419,-0.4576391648300273,2.0068351639243422,-0.007318188432322792,2.40229387631104,0.9610810781411385,0.797934364957828
4,0,-0.6127327165549188,0.07346468652427873,-0.7505100542276821,0.009765886792018827,-3.3642049743262397,-0.028019739765637652,-3.240269612740626,-0.4651564855583006,-0.22748484970520177,-0.1916714004793798,-0.7491771932576957,0.17517507355829215
5,0,3.6870251049095337,0.40256382870681584,-0.6429143008290126,-0.4034570278591749,0.6108674066316885,1.6118075659725317,-0.30279142631551714,0.2804654512866005,0.6418440398101626,2.742726816107165,0.06314154446109932,1.916148547970234
6,0,1.0182861046713372,1.4904731818065118,0.005271798632826119,0.8135204179423327,-2.8620108487393,0.3568758724980867,-0.9840884963160423,-1.3815959859089801,0.22275554831378885,0.3754430128446984,1.2530428176570165,2.7162022390108516
7,0,-0.3595119377162863,-1.8889651481683707,-0.8026497966262882,-0.5212288782893655,-2.911747596654381,-0.9121262460464017,-3.1381767307327504,-0.8289086325419541,0.22808726437121418,-0.16073095641196922,-1.9951144810093573,-1.3537796157749786
8,0,4.107992892840456,4.849126330625322,-0.10564379663840917,0.045993819048905094,0.7887460545790584,2.1981197879943846,2.2266930809181193,0.6398250726113712,0.36480792469469936,6.440746458187079,5.045835713614414,5.916568563214665
9,0,0.14040926043187518,-1.3619655410244187,-0.36001743042187595,-0.11894417465719026,-3.4521827097100775,-0.43153328342575126,-4.097099895849769,0.6417236291169779,0.29653579607306124,1.9970088355274758,-2.2206396084690483,-1.163565488948919
10,0,1.8206840050841144,0.6635993290401991,0.3326773522143718,0.33607932133916707,-3.6150809533375914,0.6752349298043638,0.40799506369234617,0.39806995851233395,-1.1101383253696158,2.027219144732551,1.665821049507248,1.0897913263993666
11,0,-1.5505582591566895,-0.4444814381746145,-3.348019491135858,-3.4614851953921946,-3.271687870845736,-2.150723333832257,-2.5010881965196656,-0.5933733101492198,-0.46371700276929984,2.367164333211279,1.2007810559754408,-0.07286887131279038
12,0,4.378253355595205,3.160762801870691,3.2267016071499004,3.386391035760476,3.307641891104503,3.3077611757965375,3.4037987414192736,-1.5164567640750972,-3.704123273330338,3.884193044917044,3.4141244217910955,3.5547864050324773
13,0,-1.1001806114656105,0.8530993518524026,-0.3372163080228905,1.1196818910951245,-7.475258880968697,1.0270971132005124,-6.677466238689497,0.994219325457931,0.5435340494773842,3.3980124196449664,1.6006248311000113,1.300452376298105
14,0,-1.7100653175560279,-1.1478060441212978,-0.9960738026061673,-0.778613133471636,-0.7964943763015159,-1.381731765015437,-1.830675951370531,-1.133603182741207,-0.3439312127316776,-0.17260811117752883,-1.3452949806601913,-1.2933651997244069
15,0,6.991759381881639,5.507972833635206,0.7214066998016957,0.2854503863089681,1.092890293350086,3.935741123433756,2.9697506497796695,0.1567325872301426,0.18420465180867795,6.893673417619931,4.648666059346194,6.080879357325481
16,0,-0.19287707056837533,-1.5090514828672656,-1.0260909920619925,-0.9444162285227544,-2.4714898049803846,-1.5573713040589965,-2.083150644978801,0.4016843863733266,0.3140710622251315,1.5644556996427434,-2.41227763969601,-1.2911533260707693
17,0,2.186846939425375,1.3970684605951842,0.031951346446891904,0.02549694028537122,0.5067987171467343,0.9235414542184737,0.9778712389269515,-0.030182710378402255,1.5226604057901993,2.3426003565800535,1.3159743075958374,1.7086695050029272
18,0,2.045773200694656,0.6184777386508493,-0.6215953248539261,-1.1491382450496785,0.5704760628300329,0.6200717478328741,0.6038686089951746,1.8564177368137118,-0.7270046558394152,4.193806275968335,0.9602426613909694,1.619130107915585
19,0,5.545800393534684,2.4685381179681336,1.4402044420238642,1.5057644053188453,1.6268202994490855,1.785646637844902,2.2130127014140903,1.283685674126195,-1.3250761663201303,3.79399264229556,2.7313192887924633,4.06362260213383
20,0,3.748605116880367,1.4315503747406835,-0.08417938435175287,-0.2643362401603032,1.0120994662642169,0.8991130084172436,1.1136701222745753,0.48946905454988077,-0.18693488842017647,2.984682257084317,0.18405875179379413,2.034827134194653
21,0,3.027061772932366,0.5171975607160473,0.9070011206028958,1.056040177368595,1.3623350798354474,-0.020971783627830476,1.0313679011383616,1.2137954566180422,0.9373412287172362,2.3074152599943707,-0.43112263107045795,1.982820450788856
22,0,1.3171549064824202,0.9947448411727304,-0.08714064593302773,0.11843457843288777,-3.081916509918953,1.6582782114367784,-2.091761349396984,1.2419553156747396,-1.0510653304370443,3.1661580032427423,0.33567394118476773,1.3959210006335663
23,0,5.697520066359211,4.179271719975402,0.8738116553426547,1.524364767643608,0.621825024301407,3.4549143643988742,2.348422411342023,1.595292764332859,2.1590997934209257,6.489135637850781,4.201700777307333,5.58339774058478
24,0,-0.6936679584492103,-0.8546622613449957,0.0031154848790055922,0.2113051761949217,-2.1587047811576188,0.6980353975967617,-2.365181592836273,-0.22648463365001348,0.7652825910138201,1.6828288292279328,-0.5328945219621617,-0.4270001592534704
25,0,-0.951139428519097,-0.8762058053814101,-0.6013526020682587,-0.45591337428477996,-1.9188119136898207,-0.5121856916084502,-1.5844175105505132,-0.6008857272770909,-0.27031559820868356,0.2164340784717158,-0.8532262758149802,-1.2011225619921468
26,0,2.3949008898784587,-0.5459435635690486,-2.177071044913914,-0.8860988704679119,1.5962370118446403,2.4513009289704772,1.0972643344590622,1.5560034893105357,0.5942283371205921,4.670075933477441,-2.7501124425317296,2.288616644942278
27,0,-0.07848805229385913,-0.3731926541797925,-0.31472640869169854,-0.038534099781246174,-0.6389139488602608,0.4171062786038,-0.9179242087960517,0.06627420024758468,0.5371866223922397,2.3873838072290416,-0.31300173815047444,-0.32372204824233264
28,0,1.360494076233146,1.396988899614846,-0.7583711795099664,-0.3240230259069359,0.7305062053360717,2.301057140333948,1.7083231358754398,-0.7481400699262322,-0.4977293013087434,3.283094647859299,1.4952533944203616,1.2067091073863898
29,0,-0.5945384373229006,-0.7195035123646809,-1.0943286795968818,-0.3267979962068893,-4.948166054529864,0.2890171517733249,-4.1141422204649984,-0.06557380185801076,-0.5210438814226102,2.6219428798222895,-0.5235998464810497,-0.2661289590600897
30,0,-0.4445119004890872,0.39814342821271875,-0.13932780446488113,0.25231369452014235,-2.5807691185340706,-1.589422742848809,-2.903821505387147,0.38249451565798687,-0.43054042678058924,0.9861738175717232,0.19600502020978777,0.5554458220158339
31,0,2.4849398112427536,0.4893962290469389,-0.05839108194322762,0.4355234142342502,-1.4385061294981187,-0.881432458970135,-1.3947845112480834,0.4408518939641528,-2.0858310391374335,0.6793000488746994,-0.5673590035521825,2.056251085399614
32,0,1.2449568730485936,-0.10081319739824934,-0.6528823401129404,-0.4078339219638706,-0.9837987630403828,-0.5526080415425714,-1.099309824258544,0.13384918562653603,-0.04062421753950218,2.719944964980077,-0.399024028355112,0.4506468041856093
33,0,1.4046465834135953,0.3955714013952889,-0.45508626306405375,-0.5029036773366167,-0.8364147350557334,-0.1176291262682092,-1.1071846745605392,0.18571161193808283,-0.2990126108850921,2.397297453883387,0.2769870449624433,1.36871725037578
34,0,-0.28019982355493234,-0.6646138326963875,-1.0867367431713069,-0.7926560173527742,-2.2790490038628044,-0.8846970004621078,-2.066578583649955,0.8020838319139161,1.1172869485336516,0.9500414827632149,-0.646891320145814,-0.430773316617132
35,0,5.0517854471668375,3.6047357186143776,1.053838995121243,1.1404382245035514,3.088370335325632,4.527499758020872,2.4854476426492695,1.594768001930972,1.2779310577536602,4.85772669624934,3.1223071026362863,4.684573504854864
36,0,1.5034832126040385,1.9611072609820344,0.675050635261714,0.8772699191055048,-1.8463041301283702,1.2941788180158662,-0.9039119482008733,-0.1684942478682654,-0.6497668682856959,1.5315207272515616,1.7708497219514934,3.010101648531372
37,0,0.9434960792368159,-1.7030837124533038,-0.6013851813660205,-0.39474585656629607,-0.4515137226188086,-0.16253688054622728,-0.96244013324596,0.9778583403086598,-0.5711611324485819,3.0601544262640505,-2.1967540929718594,-0.5398228254861727
38,0,0.7422397325498773,-0.20381695633333585,0.13127889416153415,0.4496606639806032,0.31142124607502625,1.115822154941588,-0.3376798941102086,-0.6929616875910343,1.0054852992781842,1.8637977658795295,-0.647209602979425,0.1383464159353804
39,0,0.36605255031603434,0.6295687670377648,-0.46288209783479495,-0.4099240852560563,-2.634894316432086,-0.1507023313387208,-1.7363731881536273,-0.2828990833340166,0.710871033090779,2.598986566888482,0.8329592339368365,0.39829549547234955
40,0,1.1535869928626248,0.9378309301594072,-1.1532606056539692,-0.8058880320404848,-0.37436685509439666,-1.5868400272259624,-0.030759794933638673,0.3828795974708088,-0.7443029824334566,1.5884056459772857,0.0903715679044379,1.0182985221606915
41,0,2.868797007080307,-0.029884801884817236,-1.1170259132292912,-0.714274494215945,-0.5144878665170889,-0.10844948994028769,0.6393198101124558,0.29637822879673603,-0.4975354360585249,2.96331704639572,-1.0021409506361518,1.1240222954700967
42,0,0.31649754533123975,-0.7936626676403762,-0.08029920253207301,0.5601694143408401,-3.4490192983705015,2.2771484642685698,-4.020806301847547,-0.1465857581505956,0.7996451594421408,0.2583179999814993,-1.3680782436578864,-0.08413453683984297
43,0,1.1110157272894394,0.8370302724285867,-0.5375440283264581,-0.44261982082146645,-0.42722198535096867,0.28990180923949893,-1.8483872903893488,-0.42215045657448425,-0.03950248096037168,2.974499870803589,-0.46560237373744395,1.5761348999676843
44,0,0.020000885482055253,1.321785222707467,-0.2565993936779023,0.016935860561237245,-6.047949987892606,0.5922440366104906,-4.998884961428262,-1.8961913798818566,0.2526598887099767,1.223892028737957,0.7097004128602192,1.6988594779443955
45,0,-0.3931120870170597,-0.6387671991315056,-0.3960881087014565,0.28541443213238743,-3.3866645619286775,-0.6175456895006572,-3.2213978413015996,0.1522753634562024,-0.3337411788818705,1.2404585616346129,-0.48550060338410955,-0.4545680235354794
46,0,5.165747158650728,3.6673350232509794,0.30567377878281476,0.24118318134997116,-3.882040393642674,-1.2878244007775397,-2.0568246320846235,2.163344525441003,0.72094051701704,4.331871486711989,4.064323384806533,4.636844355026942
47,0,0.6802676684406572,-0.41275170612940393,-0.8213877062273021,-0.9859345710413929,-2.2451177491273353,-0.008128585954292333,-2.1081406693166613,-0.3063480175088813,-1.2123815267890041,1.6371685957194275,-1.0477300241676846,-0.11093337910763902
48,0,0.15314956451006978,0.6999541086465388,-0.42792271293188655,-0.07332286996888947,-3.1314222017880824,-1.4185966799781387,-3.037969121197742,0.5031843631507371,-0.12504923793832212,1.7327715130623922,-0.3180643122192601,1.1050325063000717
49,0,1.4157609344784055,0.9547095496611959,0.06458879157085562,0.32506666666223943,-0.9680856965631657,1.1778797591424377,-1.1260305360184883,0.9103974565709096,-0.08260338887845009,3.4490097975021463,0.8832658836504532,2.373144850917985
50,0,-0.8006813463088838,0.30885570359808057,0.2442820134488901,1.0182452974613425,-5.589318396313064,0.0401840516335481,-4.596976024594137,0.08435740602819752,-0.011225310932709842,2.035218571105869,-0.9457228482326796,0.25752467265101003
51,0,-0.16510774906891967,-0.009542336638683757,-0.6543220870051014,-0.12781668165422067,-1.1525794739891495,0.3895085861480725,-1.4725712300077012,-0.0053140370566140405,-1.2639449951860569,0.26479712995252136,-1.0986175317182953,-0.34853969585904565
52,0,3.7880020482761463,0.905424040926162,3.250868071200321,3.139182967129577,0.7766891694289858,3.8481214069432745,-0.009231584766062895,-0.9094686983645737,0.7429892683766051,4.575223639492775,2.360158068433984,3.66897212916909
53,0,2.0657780544914095,0.22846715595656875,-0.0578593438224555,-0.29894472027199087,-2.008851558449282,-0.48969005116046915,-2.2227126411273854,-0.023304569612396797,-0.4075647920905059,3.464139804425672,-0.010525970228764477,1.2179922414679705
54,0,1.1932145926873172,0.7845631130434763,-0.4494244091690405,-0.3074826099922668,-1.7310955681087281,-1.5638292019238644,-1.9653290714452805,0.562386982205731,0.5625886240186442,3.5111514629277645,0.06597507412508183,0.8592352451142148
55,0,1.4031484934980716,-0.5068758653819945,-0.7026915085401981,0.10559871195570263,-3.931189128161776,0.892787706711264,-4.73447916618424,1.1144247268463126,0.5315927786160177,2.453397730626401,-1.4738104164828547,0.5445243413684322
56,0,-1.9445488163382887,-1.5713710884733727,-0.49595012296919094,0.2575704752675839,-3.631368571803645,-0.8644161973670865,-3.6803653367547575,-0.07940121335747019,-1.512755795146533,0.23172160009775222,-2.1759991423341036,-0.7071553556071773
57,0,0.12261150962237899,2.138976803145522,0.17870591275011893,1.1055456816789484,-4.441750912240688,-0.7090872185140684,-3.621083616553638,1.410609903190517,0.6786835662413044,3.377751270457912,1.7296690358880318,3.055109607180955
58,0,-0.05639620419555147,1.038524936262382,-0.38442870918285177,0.018095105981254415,-3.4321058914628217,-0.8413675481729461,-2.269671190591083,-0.7743455974541993,-0.4602634038373479,1.670991357891559,0.9167949824095161,2.0979183852270626
59,0,1.4858329213316797,1.3358906383620095,0.2741974051164764,0.45914884170734943,-2.419409725877501,-0.13461124794057788,-1.310773010562885,0.26484680504248637,0.4828324078546675,2.7596588078714195,1.3595502652360214,3.5686790197302134
60,0,3.95305246018075,2.378811371745508,0.22168686066534526,0.18734027865156433,1.5142769840039703,1.7667213038332772,1.2555919685026442,1.9072079113017724,0.8609415854646856,3.877342428053578,1.8367318481229074,4.00055288747369
61,0,4.690456467391614,4.018890089055322,1.053413596681418,0.7209555955613414,1.9957949847505525,4.6594676702260145,3.157446287334773,0.39431149051524716,-1.2668010529403668,5.592847242091764,4.118978680287998,4.458283823593295
62,0,1.358441246043789,1.2042522264124589,-0.23941196191215397,-0.17219098396144447,-0.11104518922430288,1.0419781287965293,-0.21590891741362306,-0.76996177597134,-0.5492629248658747,2.4221637068895445,1.4239196287774238,1.34075862162533
63,0,3.4148790228323023,-0.07415989983950944,-0.7383837058011657,-0.649173628707091,0.6163320804894427,-1.7587734795379628,0.6218635270390731,0.281152051075483,0.5061609591485579,3.3232641123713753,-1.638140002912134,0.3737881648635193
64,0,1.1795728291636483,0.7507245963809606,-0.021330232172871888,0.31328361285470097,-1.390472209398984,0.25686292194265903,-1.012898702471687,0.08294663283906445,-0.6751153785148944,1.3412617428907527,0.3743396205750728,1.62905548117836
65,0,3.430117252052815,1.3915434339488542,-0.775114493744697,-0.6507175711530999,-0.1036900895973027,-1.7672972450113331,0.4515807207967164,0.5403598183486835,1.3749745544667666,3.657822037133437,0.14752989524677915,2.656750850862234
66,0,3.0983914277891547,0.15138265358044123,-2.050137774457186,-1.7306438585997865,0.5945171404707689,1.4070594675779162,0.829739046944006,1.133929369506756,0.5094829910377419,4.513941580376235,0.23030540251191775,2.820031205572637
67,0,8.191107643939633,5.07610587090976,1.1405017947597713,1.6005650277226475,3.154116269849236,5.729523153887925,4.939272123447099,0.049164349091314286,0.41587526058766855,7.597842203326891,5.330403885661566,6.955337309222019
68,0,3.3033083565540426,1.6809006634582229,0.36278414772150036,0.7934367226942913,0.5627894617469485,0.9174426396793862,0.6588410714133577,2.3117442895027285,1.12101562455218,4.302839565535244,2.1617094716655916,2.50969900262736
69,0,1.8608439569874289,0.7951331056047586,0.44092519272349584,0.3728386615896792,-1.1793534287546026,2.8429143377818944,-0.5471702002272014,-0.6130362778702194,-0.5226823680728421,3.2421827750812096,-0.3815945001718885,2.1446666684669013
70,0,1.1098634944283878,0.43946026028855023,-0.7022384392079708,-0.8015364971723634,-0.2701555097543842,-0.5386803093968213,-0.22259750495763786,0.49033724403870327,0.3568197695666826,1.8190253211003604,0.7020461683738678,1.216823799482957
71,0,3.2386204714382414,1.9988256904718735,0.24486121449724862,0.7135439723876286,0.9564884893711056,1.4673854459349176,0.5244969452666979,0.7554241442721263,0.6714627759034162,1.9732284734669658,2.6499439555337228,3.160309318584164
72,0,-2.0324071947146614,-0.5922389954728571,-0.1114502826105852,0.3672889710350229,-1.892652869131652,-0.01147309500537741,-2.8290143054030983,-0.6031741657426428,-0.1673769241457359,0.08967179184907881,-0.8288121334534315,-1.0040745070264046
73,0,3.1121932241693644,1.3169597292987039,0.28294504308109225,0.3128563202092962,-2.349333992513517,1.9042859300034696,-0.7436093074514254,1.148398729473488,1.6249585342419617,3.391633882848131,1.5456630289288773,3.9853182294908027
74,0,2.7471683572864025,0.6733538283007174,1.0333973870546016,1.5407249639596285,1.4654166977159746,1.8886196951122205,2.2457613100429867,-0.21790295333905796,-0.3138061858329868,0.8317369344855354,0.712704308605803,1.3933725038602327
75,0,1.5767983447445815,0.7994045931908289,0.19256240888602605,0.21163901149822442,-0.6567357128440844,1.6018891889887676,-0.8777378290677493,1.4274896712163825,1.189564168021823,3.969828465751414,1.328928577143,1.7050136437044032
76,0,5.103574411233332,0.7688637173089496,-0.8112684126116587,-0.6644948194630118,-0.6740510788459646,-0.7237634677273217,1.0462504501116356,0.12373100626501632,0.03484272614026995,2.195964267136395,-1.3807721682517116,2.5848859258320735
77,0,-0.4364233036565528,1.3689038853160724,0.18364994321148842,1.2056980858687094,-3.6789177569621017,1.29445516090796,-3.6749307019054562,0.43034288300033907,-1.5504509012272694,1.409910669576652,0.9113700796012492,1.4110190850199824
78,0,2.880182222226127,1.0986394348614645,0.4265372240572063,1.1244374075940013,2.6943026967016004,0.9189511772300047,2.070187679362757,1.052708954087855,-1.2328333660033812,4.4068104371728,0.9627368303676445,2.7805248193317134
79,0,2.2819322236280373,0.1321497697381826,0.5533122649467668,0.37824872687572014,-0.7314708236053205,0.6671571657830011,-0.9787391110238257,0.06300141621526922,-0.7669545669238129,2.38208583066549,0.08513303622355907,0.6195629821856621
80,0,0.18054093457322296,-1.6838487904490416,-1.4581412067938109,-1.2489180224561578,-1.2690363330309498,-1.0307539481628867,-1.4613202663215796,-0.48966576291776853,0.3208003138121591,0.5725772164203642,-2.328910498185469,-1.2413115335700504
81,0,-2.6481707174206885,-2.4172414233199095,-0.1433301703679808,0.0666184472957407,-2.29063242841515,-0.18669403394108652,-2.6584275070906713,-0.5573872538564384,-0.3927577346563975,0.11333637149764098,-2.2838114298257954,-2.2853547284768587
82,0,2.900561629977547,1.7222743698612923,0.6138463208191425,0.7121606302823074,-0.21875599328482143,1.7415381854339564,0.48621909676397124,0.47176588512383333,-0.24237534687018236,1.7835481210592459,0.8213505075001684,2.4922684236116988
83,0,1.2325856461397553,-0.2593034142522743,0.012775693779975228,0.010485748258818551,-2.7518780398711224,0.2529475535318788,-2.2402015661937966,0.4194331535273381,-1.238777615340811,1.8039149571770032,0.4977513863255223,1.021741956726484
84,0,3.77946623630487,2.8903799942653867,-0.7646873263352028,-0.748729288320726,0.733897847298958,-2.185399301362244,1.2395881374524,1.1957986734433792,-0.2005022811624868,3.1048656357098032,2.630086903928603,3.916549637375361
85,0,0.9567524677365622,-0.7774664136527187,-0.9450108621535112,-0.7688991070352013,-0.9375213250125803,-0.7903678815491295,-1.156124114139513,0.8140474224777137,2.1715652435358277,2.5901914457664823,-1.0750681992494706,-0.3996525679852907
86,0,0.35481009156315046,-1.2581031320433258,-1.807745013646512,-2.0060075407760642,-2.733720063417844,-1.413135535618201,-3.088626528839324,0.03537631193816271,0.5210569632234905,1.7889550113955863,-1.169246227262542,0.09661134418919426
87,0,1.0168451868477923,0.2131645933924684,0.4417778474962759,0.3083705230109192,-0.029508853508981622,0.6553404118468666,-0.39781207617738623,-0.9063768311339375,0.35395697017768857,3.477855181019426,1.0158019797110878,0.40520272924802686
88,0,2.6777318778834065,1.9061501516967763,-0.055752596937109544,-0.13299889257373948,1.4796353367120816,-0.7831621894389809,1.7074572986891408,1.1993793986275056,-0.02687246209343508,4.179494934813446,2.1817229726414338,2.1066839247051408
89,0,-1.1836110969084537,-2.7076630413115206,-1.0528527655582351,-0.4576356426991606,-3.1169543593933136,-0.40117081035269564,-2.881834636389822,-0.6100810579904317,0.6627441471548556,1.5568933698367582,-3.605112397036503,-2.1008680900582974
90,0,-4.2368857666654005,-1.4972074042083783,-0.324092834214631,0.4491324348158598,-3.1644188569408644,-0.34428888248201517,-3.689337877317639,-0.6907961118632082,0.2311913631202529,-0.24655326678962286,-3.7640251015867405,-1.3051261221179806
91,0,-0.1692329552044134,-0.31242750251032714,0.0732919317937446,0.3499320380330793,-1.0349804605568538,0.29615807221124957,-0.9960785756684691,0.1968427997562019,-1.204480482454938,1.455977692218382,0.22413841068328172,0.4011582091032328
92,0,1.7186861308620616,0.5110621569302483,0.24314453167439076,0.6373609944599328,-0.1855270393369301,-0.9275697532132146,-0.2384572765065336,0.338039328600896,0.2645031922187018,1.5005188490132193,0.30453436324415545,0.9074272501465306
93,0,-0.029590726843242265,0.3729751309046163,-1.2886262838223423,-0.8152112108864981,-0.5621900539784555,-0.09864214924402592,-1.0192653080498735,-0.025388188736787498,-0.6536087350979338,1.6679124217939636,0.3040975729709386,0.9487495002764899
94,0,2.877118506164007,0.8057828632774084,0.9183292810059918,0.610560201479855,-1.5821984300370404,0.8521064829234808,-1.3911465417253464,1.3342913323005918,-0.35500042429553824,4.185301845940836,0.11736760067928448,1.650327483897638
95,0,1.8893896794822114,0.7128675000133384,0.28701304521876736,0.41782552446286175,0.23101117723435577,-0.11787518888300141,-0.017393285044958517,-0.0066818354042768036,0.3920400917455358,2.503729401011798,0.864991259652961,1.3284976761821254
96,0,-1.7143180809692904,-0.9189546978593457,-0.05889406777842954,0.3280415481622459,-4.124911958748134,0.40739498068048174,-4.461605043276222,0.7302628007874414,0.8394156421229517,0.9593955025108496,-1.1884534310500805,-0.6515132013505041
97,0,0.04462645558624079,0.2807842812022159,-0.7916398826710438,-0.39157022186268475,-3.184248802099048,-0.5486292606016914,-3.0306449448808612,0.5437576398273629,1.1282953923909056,1.3420442693708274,0.09617545177497719,0.1975557468546722
98,0,1.978535546714829,0.06886714478196687,0.7999908510007057,1.6304034119038686,-5.740660525445251,1.6434978640294267,-1.8892772558467428,0.779603011564947,-0.35432453987349355,1.6648127059152333,1.4568206266916703,1.0526666745518174
99,0,4.10361113393553,2.650137948873839,-0.366250896680242,0.3611030068005185,0.8400380197318338,2.5837525512883204,0.5910289744954316,-0.812830871229762,0.4802813575019895,2.102860193563071,1.8126742740642114,3.179067480112138
100,0,1.1067302204325529,-0.5599971228896461,-0.40588789873101483,-0.027040049535740743,-2.2478854848402,-1.0982495591610526,-1.6065311427349886,-1.1499796647355573,0.5541481849128145,0.5795188924859538,-0.8729770519186675,-0.5852028065014693
101,0,1.4190740646356188,-0.07841532567444887,-0.7631874173069466,-0.4920395119476322,-2.4351863253498904,-4.441949613000904,-2.5064540411163954,-0.6075886183011932,-0.8381896383537186,1.0735905236116743,-0.5569507049867337,0.2673144422813081
102,0,2.7271810545615702,3.053233694675683,0.31368061923513224,0.7463825372116709,-0.06450018134999441,1.7986146905532765,0.20781531036340795,1.649724805729953,-0.3634166800838283,3.3074469495713217,2.9672668096590886,3.172853364871181
103,0,6.426702578414195,4.952429879830598,0.456662641120273,0.7387496320389791,3.224047429791163,3.603583670653803,3.2311677157752587,1.320959033396984,-1.039703303366481,5.840775736442642,5.192041438065556,4.741799803690046
104,0,3.725498041652478,0.4804407882482984,-1.5300425435734155,-1.550511836966835,-0.29405171313683454,-0.077233507378061,-0.006007302525247837,2.2292814651317885,1.1907529338658418,4.847148249534668,-0.1615456312077788,1.0822895687395842
105,0,0.8286545221959223,-1.5773313665770967,-0.3600936755801545,-0.48523073712284387,-4.844699832138754,0.8979359908104367,-2.3418145501950622,1.95814920154766,0.23676269935789085,4.227576880473834,-0.7230369837266005,-0.80165280565082
106,0,4.642140855578218,0.8542203912765807,0.26085173863338973,0.08078274320316849,1.0465765532283742,0.8562369698944625,0.3859935921768223,-0.38954293331287193,0.44110544206724356,2.961057440253624,0.12283962370417409,2.1996059283637988
107,0,3.383788679706078,1.5393539192214618,0.3810526258459337,0.3363739387643376,-4.164014799071691,1.9887137518081914,-3.5368793850203453,0.6363195187116961,0.5154237628232652,2.1141961706467622,1.1907509906135556,2.880120683074684
108,0,1.78012360202007,-0.28189496725672214,-0.6445871204130569,-0.47343025895521784,-1.5795378840334697,0.6702340851660562,-1.2084695178683145,0.8865469359967095,0.27057293122844994,3.624655350785524,-0.7647267114555659,0.47957526945910123
109,0,3.3069751415963546,3.5272874454178833,0.608990942789239,0.7164048774800148,-0.9698497898614953,0.16822013942926617,0.4338615145349678,0.41103434757987234,-0.15154971628717195,1.831060779629416,3.0263399232156987,4.422625802309723
110,0,2.020832439524244,0.2051040992755535,-0.5494704256846319,-0.5122710818306604,-2.126050573653609,-0.6212490485206974,-1.708524736792997,-0.3669040022234551,-0.43638022243592633,1.8127441751345303,0.6335542660686068,0.95866989361161
111,0,7.960158312996953,2.1356396952171384,1.1200183584813743,1.017336227974161,2.035851600359182,0.5214044380199709,2.6624069848352523,1.6685050890473772,-0.030833723497564414,5.998822563647253,1.024930427647711,5.820963539614107
