id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,,
10,otsu,Bayesian,0,0.060471191,0.084138823,-0.008649606,0.167500958,1,0.044902954,2,linear,0.152,0.005
11,otsu,Bayesian,0,0.192363428,0.209238336,0.141172058,0.290769723,0,0.038023816,2,linear,0.137,0.005
12,otsu,Bayesian,0,0.030084822,-0.014586454,-0.08046557,0.042420482,1,0.033678112,2,linear,0.155,0.006
13,otsu,Bayesian,0,-0.007310544,-0.045985115,-0.114808949,0.029501416,1,0.035304663,2,linear,0.146,0.005
14,otsu,Bayesian,0,-0.005486565,0.005208946,-0.070286444,0.084544441,1,0.04193696,2,linear,0.145,0.005
15,otsu,Bayesian,0,0.195939791,0.196792782,0.100919444,0.2825295,0,0.045706147,2,linear,0.143,0.004
16,otsu,Bayesian,0,0.07793287,0.068261344,0.010539616,0.133548442,0,0.03294561,2,linear,0.177,0.006
17,otsu,Bayesian,0,-0.02553423,-0.037635174,-0.104506912,0.036479169,1,0.035899207,2,linear,0.151,0.006
18,otsu,Bayesian,0,0.132776825,0.121529415,0.055320442,0.195818491,0,0.035765692,2,linear,0.148,0.004
19,otsu,Bayesian,0,0.020641191,0.03907089,-0.031538707,0.105197813,1,0.036222102,2,linear,0.141,0.023
20,otsu,Bayesian,0,0.04539552,0.034003544,-0.038322491,0.102943806,1,0.035696779,2,linear,0.146,0.005
21,otsu,Bayesian,0,0.024881776,0.076621273,-0.00303831,0.14915416,1,0.041988528,2,linear,0.15,0.005
22,otsu,Bayesian,0,0.146557584,0.190657735,0.107049245,0.268836355,0,0.042133221,2,linear,0.142,0.005
23,otsu,Bayesian,0,0.064901668,0.076539786,0.002940561,0.1521807,0,0.038840879,2,linear,0.147,0.005
24,otsu,Bayesian,0,-0.008218712,-0.001592473,-0.080651611,0.08173523,1,0.042410702,2,linear,0.145,0.005
25,otsu,Bayesian,0,-0.038569104,-0.060807257,-0.157388691,0.03087676,1,0.047785929,2,linear,0.151,0.005
26,otsu,Bayesian,0,-0.009438995,-0.015644142,-0.085073053,0.051987443,1,0.034781046,2,linear,0.162,0.005
27,otsu,Bayesian,0,0.005464706,0.013938932,-0.044549905,0.078808924,1,0.032076664,2,linear,0.144,0.005
28,otsu,Bayesian,0,0.107906848,0.081347663,-8.33E-04,0.157074397,1,0.040331302,2,linear,0.137,0.005
29,otsu,Bayesian,0,0.032600567,0.017648672,-0.0491975,0.079209671,1,0.032921647,2,linear,0.155,0.005
30,otsu,Bayesian,0,0.050479596,0.023646441,-0.046816757,0.09390335,1,0.040263718,2,linear,0.152,0.006
31,otsu,Bayesian,0,0.071688708,0.052408217,-0.004388906,0.104481791,1,0.030394017,2,linear,0.17,0.006
32,otsu,Bayesian,0,0.048696928,0.01334847,-0.05579645,0.090536906,1,0.037446191,2,linear,0.158,0.005
33,otsu,Bayesian,0,-0.039636648,-0.084692103,-0.159012565,-0.00964439,0,0.036743411,2,linear,0.153,0.005
34,otsu,Bayesian,0,-0.071981968,-0.093960106,-0.159235933,-0.029711,0,0.032837226,2,linear,0.15,0.005
35,otsu,Bayesian,0,0.141167324,0.151648474,0.055835634,0.23793498,0,0.044452309,2,linear,0.167,0.006
36,otsu,Bayesian,0,0.002108148,-0.006689393,-0.092134638,0.071228872,1,0.041647344,2,linear,0.145,0.005
37,otsu,Bayesian,0,0.003843613,-0.009462516,-0.110358979,0.069073735,1,0.044740667,2,linear,0.156,0.005
38,otsu,Bayesian,0,0.047650288,0.064522806,-0.028084542,0.145048146,1,0.044411027,2,linear,0.162,0.006
39,otsu,Bayesian,0,0.01192998,-0.008442239,-0.062102074,0.060952813,1,0.031887357,2,linear,0.158,0.005
40,otsu,Bayesian,0,0.014744461,0.01359401,-0.054627476,0.079365612,1,0.032740435,2,linear,0.145,0.005
41,otsu,Bayesian,0,-0.055403091,-0.044830922,-0.11094874,0.008701959,1,0.032703643,2,linear,0.232,0.006
42,otsu,Bayesian,0,-0.026997827,-0.047254752,-0.10270576,0.015679246,1,0.029609432,2,linear,0.153,0.005
43,otsu,Bayesian,0,0.196684399,0.221796177,0.156213971,0.292372351,0,0.036959007,2,linear,0.169,0.007
44,otsu,Bayesian,0,0.069914176,0.018994998,-0.036795817,0.078710606,1,0.029594021,2,linear,0.181,0.005
45,otsu,Bayesian,0,-0.00660445,-0.002980206,-0.081974247,0.070030553,1,0.040285671,2,linear,0.147,0.004
46,otsu,Bayesian,0,0.098839115,0.09700858,0.042315928,0.146224634,0,0.027897664,2,linear,0.145,0.005
47,otsu,Bayesian,0,-0.001189323,-0.012142436,-0.08054781,0.056243539,1,0.034141099,2,linear,0.153,0.005
48,otsu,Bayesian,0,0.041900784,0.060202444,-0.015732799,0.135759271,1,0.03987831,2,linear,0.15,0.005
49,otsu,Bayesian,0,0.043617876,0.01075406,-0.062686426,0.088248547,1,0.038695782,2,linear,0.159,0.005
50,otsu,Bayesian,0,-0.029300049,-0.045123483,-0.130198593,0.029204098,1,0.043345606,2,linear,0.142,0.005
51,otsu,Bayesian,0,0.035847943,0.042945043,-0.044417207,0.107584373,1,0.036245,2,linear,0.155,0.005
52,otsu,Bayesian,0,0.080624716,0.097117908,0.02131484,0.171544255,0,0.041507656,2,linear,0.171,0.006
53,otsu,Bayesian,0,0.098579808,0.067049443,0.003079398,0.128804058,0,0.033024538,2,linear,0.176,0.006
54,otsu,Bayesian,0,0.197413229,0.225562306,0.150926551,0.292481485,0,0.035488888,2,linear,0.155,0.006
55,otsu,Bayesian,0,-0.055792747,-0.114665053,-0.190263783,-0.023395987,0,0.042676089,2,linear,0.153,0.007
56,otsu,Bayesian,0,0.020504707,0.007386118,-0.043266538,0.060410524,1,0.029326736,2,linear,0.149,0.005
57,otsu,Bayesian,0,-0.025096582,-0.046596601,-0.113164118,0.038759364,1,0.037898048,2,linear,0.15,0.005
58,otsu,Bayesian,0,-0.062541123,-0.077198643,-0.154166857,-0.005362025,0,0.036898502,2,linear,0.158,0.006
59,otsu,Bayesian,0,0.056285812,0.114854636,0.030564105,0.183408657,0,0.03995125,2,linear,0.149,0.006
60,otsu,Bayesian,0,0.06303534,0.074481197,0.00183395,0.148699283,0,0.038577865,2,linear,0.154,0.005
61,otsu,Bayesian,0,-0.015389362,-0.014687938,-0.082243019,0.047932542,1,0.035015265,2,linear,0.138,0.006
62,otsu,Bayesian,0,0.061317599,0.030976264,-0.022176031,0.094775985,1,0.032604271,2,linear,0.159,0.006
63,otsu,Bayesian,0,-0.048151233,-0.079472184,-0.148498587,-0.017268768,0,0.035978553,2,linear,0.152,0.005
64,otsu,Bayesian,0,0.085192844,0.044953971,-0.025963949,0.119886933,1,0.039123141,2,linear,0.178,0.006
65,otsu,Bayesian,0,-0.003550103,-0.009824826,-0.076125072,0.052100213,1,0.033770322,2,linear,0.142,0.005
66,otsu,Bayesian,0,-0.025016472,-0.022122709,-0.085416641,0.044231676,1,0.033547048,2,linear,0.152,0.005
67,otsu,Bayesian,0,-0.001147302,3.35E-04,-0.057067489,0.070307077,1,0.032739829,2,linear,0.151,0.006
68,otsu,Bayesian,0,0.142964569,0.104859421,0.020049263,0.181492081,0,0.041089436,2,linear,0.158,0.005
69,otsu,Bayesian,0,0.017041925,-0.058403019,-0.134254806,0.014227349,1,0.035481812,2,linear,0.169,0.007
70,otsu,Bayesian,0,-0.01370655,-0.047580355,-0.119876023,0.012074307,1,0.033662552,2,linear,0.188,0.005
71,otsu,Bayesian,0,-0.053642373,-0.097595943,-0.175487581,-0.036413791,0,0.036904406,2,linear,0.151,0.005
72,otsu,Bayesian,0,0.009509895,-0.005499543,-0.071840014,0.054465692,1,0.030236678,2,linear,0.14,0.006
73,otsu,Bayesian,0,0.034637587,0.007744965,-0.073577263,0.08978322,1,0.038417792,2,linear,0.146,0.005
74,otsu,Bayesian,0,0.065728351,0.02560248,-0.041966622,0.096035699,1,0.035937367,2,linear,0.147,0.005
75,otsu,Bayesian,0,0.062744261,0.051683364,-0.023923088,0.130496618,1,0.03811868,2,linear,0.158,0.005
76,otsu,Bayesian,0,0.148536755,0.138203665,0.065996585,0.212608409,0,0.03681646,2,linear,0.14,0.005
77,otsu,Bayesian,0,0.066112069,0.038113597,-0.033792407,0.106550309,1,0.036116956,2,linear,0.158,0.005
78,otsu,Bayesian,0,0.11541942,0.094051177,0.012341401,0.164371094,0,0.039409884,2,linear,0.15,0.005
79,otsu,Bayesian,0,0.137768042,0.129640085,0.049213272,0.221907505,0,0.040414014,2,linear,0.156,0.005
80,otsu,Bayesian,0,0.002776556,-0.007592007,-0.060215004,0.045662522,1,0.028575127,2,linear,0.147,0.005
81,otsu,Bayesian,0,0.069247963,0.048252642,-0.028477869,0.140106813,1,0.043869956,2,linear,0.171,0.006
82,otsu,Bayesian,0,0.160405047,0.141361533,0.069076791,0.208422586,0,0.036223026,2,linear,0.144,0.005
83,otsu,Bayesian,0,0.093799744,0.100794492,0.041601856,0.173751706,0,0.032485022,2,linear,0.147,0.005
84,otsu,Bayesian,0,0.119946148,0.132197437,0.050431946,0.197753302,0,0.0371288,2,linear,0.143,0.005
85,otsu,Bayesian,0,0.001947662,-0.032474381,-0.096278959,0.029846608,1,0.031722242,2,linear,0.154,0.006
86,otsu,Bayesian,0,0.070245271,0.020112682,-0.0514835,0.08532829,1,0.037599384,2,linear,0.145,0.005
87,otsu,Bayesian,0,-0.001980531,-0.036931295,-0.101664067,0.027950232,1,0.031553786,2,linear,0.155,0.006
88,otsu,Bayesian,0,-0.016217377,-0.029992593,-0.108888697,0.036948374,1,0.038743752,2,linear,0.14,0.005
89,otsu,Bayesian,0,0.125216936,0.135496808,0.070660416,0.198685414,0,0.033719484,2,linear,0.153,0.005
90,otsu,Bayesian,0,0.058255046,0.039777701,-0.030393677,0.111941222,1,0.03813744,2,linear,0.146,0.005
91,otsu,Bayesian,0,0.017399973,-0.013927107,-0.096209201,0.053024402,1,0.037299354,2,linear,0.155,0.005
92,otsu,Bayesian,0,-0.066379923,-0.081296276,-0.146737404,-0.02389399,0,0.032834352,2,linear,0.142,0.005
93,otsu,Bayesian,0,0.025644948,0.014822413,-0.037505772,0.065356238,1,0.028594829,2,linear,0.173,0.006
94,otsu,Bayesian,0,0.149770927,0.237960381,0.111420938,0.366499094,0,0.067286104,2,linear,0.143,0.005
95,otsu,Bayesian,0,-0.03397365,-0.074482051,-0.142848153,-0.005687659,0,0.03776199,2,linear,0.157,0.006
96,otsu,Bayesian,0,-0.013415152,-0.040458313,-0.096082105,0.016444294,1,0.028411139,2,linear,0.151,0.005
97,otsu,Bayesian,0,0.071909017,-0.002081164,-0.081096801,0.078014914,1,0.043542479,2,linear,0.155,0.006
98,otsu,Bayesian,0,0.041899441,0.033071825,-0.014837513,0.084872941,1,0.026175446,2,linear,0.15,0.005
99,otsu,Bayesian,0,0.086180801,0.05204327,-0.014504987,0.108241709,1,0.031454765,2,linear,0.144,0.006
100,otsu,Bayesian,0,0.090731363,0.131037627,0.070735868,0.194995908,0,0.031924093,2,linear,0.158,0.005
1,kang,wild,0,-0.195139397,0.07826314,-0.898487202,1.036523491,1,0.549873102,1,linear,8.665,0.025
2,kang,wild,0,1.74444095,2.262387347,0.590322361,3.124808461,0,0.676185086,1,linear,8.287,0.001
3,kang,wild,0,3.082557659,4.11483088,2.586909575,5.268148817,0,0.840531863,1,linear,9.037,0.001
4,kang,wild,0,-1.004311207,0.033767755,-1.734177169,1.565709618,1,0.905484428,1,linear,9.03,0.001
5,kang,wild,0,-1.826725035,-0.762345343,-1.84025303,0.38815511,1,0.658094875,1,linear,9.75,1.00E-03
6,kang,wild,0,-2.470823135,-1.75117338,-2.658129141,-1.11313271,0,0.483776737,1,linear,8.763,1.00E-03
7,kang,wild,0,2.192377537,2.822616564,2.005578446,4.510017182,0,0.810888203,1,linear,9.477,0.001
8,kang,wild,0,4.141863299,4.20774861,2.557203123,4.57966281,0,0.578811379,1,linear,9.42,0.001
9,kang,wild,0,-0.99187457,-0.390030007,-1.37497747,0.637809683,1,0.598981804,1,linear,9.044,0.001
10,kang,wild,0,1.576322535,2.011156425,1.056865558,3.293466398,0,0.599998491,1,linear,7.91,0.001
11,kang,wild,0,2.231411395,2.857242833,1.890918851,3.655337519,0,0.555350712,1,linear,8.455,0
12,kang,wild,0,1.538171094,2.570375287,1.499436289,4.072960224,0,0.746526754,1,linear,7.834,0.001
13,kang,wild,0,-2.496866381,-1.866901444,-2.679618804,-0.973748556,0,0.452419664,1,linear,7.147,1.00E-03
14,kang,wild,0,2.806404382,4.390955462,3.317109755,5.618714378,0,0.700660859,1,linear,8.03,0
15,kang,wild,0,1.605908839,2.054227953,1.042347802,3.051084885,0,0.566239098,1,linear,8.325,0.001
16,kang,wild,0,2.318932263,3.150459779,2.059762532,3.822896147,0,0.504890977,1,linear,7.003,0.001
17,kang,wild,0,-0.278624398,0.397436277,-0.92637306,1.996197494,1,0.785392003,1,linear,7.238,0.001
18,kang,wild,0,-2.126817388,-0.9819923,-2.443499334,0.038529905,1,0.789590134,1,linear,7.998,1.00E-03
19,kang,wild,0,-1.072699376,0.612431886,-0.084357996,1.199546961,1,0.383957574,1,linear,8.454,0
20,kang,wild,0,1.48292498,2.421267873,1.309422233,3.132283223,0,0.572737943,1,linear,8.147,0.001
21,kang,wild,0,1.513887003,2.35607929,1.317769093,3.514131219,0,0.715315402,1,linear,8.002,0.001
22,kang,wild,0,1.659249547,1.895049191,0.94146564,2.861301726,0,0.606606034,1,linear,7.543,1.00E-03
23,kang,wild,0,1.214781352,2.432718372,1.530181443,3.514909151,0,0.663628215,1,linear,7.599,0.001
24,kang,wild,0,2.02836749,2.619623935,1.26026322,4.233519716,0,0.827872395,1,linear,7.405,1.00E-03
25,kang,wild,0,0.362174506,0.532863061,-0.215126273,1.850978571,1,0.598425316,1,linear,8.349,0.001
26,kang,wild,0,3.747151486,4.764501944,3.504237818,5.598049555,0,0.631117318,1,linear,8.235,1.00E-03
27,kang,wild,0,1.109046634,0.792462132,-0.249749029,1.629481706,1,0.533224603,1,linear,7.635,1.00E-03
28,kang,wild,0,3.372206924,4.76685871,3.336930951,5.533603851,0,0.652260925,1,linear,7.516,0.001
29,kang,wild,0,0.672631407,1.16083404,0.332095579,2.361813917,0,0.572961831,1,linear,7.865,0
30,kang,wild,0,0.514497471,0.813935699,-0.20906591,1.905282096,1,0.710485864,1,linear,7.127,0.001
31,kang,wild,0,-2.322639882,-1.01799786,-1.779789248,0.033356605,1,0.529159072,1,linear,7.388,0.001
32,kang,wild,0,3.566777333,4.048246473,3.135644396,4.985171092,0,0.557962354,1,linear,6.856,0
33,kang,wild,0,0.340401913,0.59097607,-0.207226584,1.552522248,1,0.500112357,1,linear,7.484,0.001
34,kang,wild,0,0.378173724,0.900211256,-0.019351679,1.822106536,1,0.610916219,1,linear,7.439,0.001
35,kang,wild,0,2.667033198,3.301927451,2.981230077,4.608339002,0,0.489324665,1,linear,7.136,1.00E-03
36,kang,wild,0,-1.08094347,-0.059161771,-0.801148357,0.874635509,1,0.529941798,1,linear,8.05,0.001
37,kang,wild,0,-0.660099295,-0.081633282,-0.794670417,0.337052975,1,0.371079071,1,linear,8.273,1.00E-03
38,kang,wild,0,2.660226207,3.273905672,2.381687257,3.779855814,0,0.456827299,1,linear,8.81,1.00E-03
39,kang,wild,0,4.236348323,5.016629223,3.61323416,5.911383757,0,0.669895062,1,linear,8.512,0.002
40,kang,wild,0,0.875989326,1.523559231,0.557158544,2.798853449,0,0.632327905,1,linear,8.259,0
41,kang,wild,0,2.17812978,2.749157954,1.721550081,3.923173015,0,0.705628249,1,linear,8.182,0.001
42,kang,wild,0,-0.703569242,-0.180376632,-1.148316177,1.275778722,1,0.710724925,1,linear,8.457,1.00E-03
43,kang,wild,0,0.426259822,1.122131341,0.27114751,2.17398799,0,0.57011071,1,linear,8.24,0.001
44,kang,wild,0,-1.07581796,0.081666098,-0.743677564,2.157915704,1,0.936417597,1,linear,9.439,0.001
45,kang,wild,0,2.034339964,3.529250002,2.691563351,4.910737838,0,0.609659463,1,linear,8.887,0.001
46,kang,wild,0,0.025812364,0.545701471,-0.300959264,1.695240083,1,0.603327476,1,linear,8.735,0.001
47,kang,wild,0,1.539503029,1.892775457,1.086670298,2.882283857,0,0.567704224,1,linear,8.608,0.001
48,kang,wild,0,-1.680790322,-1.403272875,-1.700917091,0.208252065,1,0.594227688,1,linear,8.646,1.00E-03
49,kang,wild,0,2.691661069,3.256190198,2.06417553,4.115983356,0,0.613528946,1,linear,8.944,0.002
50,kang,wild,0,0.245625497,0.644039607,-0.367451421,1.18317035,1,0.446374624,1,linear,8.791,0.001
51,kang,wild,0,1.337994466,1.904301466,1.364908712,2.958487078,0,0.461792679,1,linear,8.467,1.00E-03
52,kang,wild,0,2.911947233,3.668485128,2.962745794,4.593754976,0,0.475591795,1,linear,8.392,1.00E-03
53,kang,wild,0,1.721731547,2.197813905,1.364538265,2.935299809,0,0.459221573,1,linear,8.868,1.00E-03
54,kang,wild,0,1.46535496,2.737182583,1.299681848,4.072431254,0,0.785297742,1,linear,8.456,0.001
55,kang,wild,0,1.532287495,2.779704668,1.687850709,3.850370175,0,0.617651158,1,linear,9.157,1.00E-03
56,kang,wild,0,0.414032473,1.109599901,0.349690967,1.982187,0,0.432544367,1,linear,8.983,0.002
57,kang,wild,0,-2.209309672,-1.887594487,-2.774689795,-0.743794973,0,0.605154367,1,linear,8.07,1.00E-03
58,kang,wild,0,-2.88487996,-1.450695571,-3.15503357,-0.540298038,0,0.790195826,1,linear,9.062,0.001
59,kang,wild,0,0.902624064,1.428956433,0.524677965,2.52607497,0,0.666401609,1,linear,8.83,0.002
60,kang,wild,0,-0.222468062,0.650355149,-0.517413146,1.549053681,1,0.637137191,1,linear,7.888,0.001
61,kang,wild,0,0.613537094,1.396841671,-0.147969432,2.722843308,1,0.795328845,1,linear,8.517,0.001
62,kang,wild,0,-1.670477853,-1.059787172,-2.040113246,0.337393069,1,0.698325436,1,linear,8.69,1.00E-03
63,kang,wild,0,5.174681975,5.760650207,4.242470574,6.600717688,0,0.654441879,1,linear,8.263,1.00E-03
64,kang,wild,0,-0.921748703,0.073909995,-0.547073164,0.99282351,1,0.544018758,1,linear,8.351,1.00E-03
65,kang,wild,0,1.033309664,1.761562338,0.171242903,2.71159087,0,0.82546088,1,linear,8.199,0.002
66,kang,wild,0,-1.481108142,-0.578392767,-1.251798827,0.547258206,1,0.546507211,1,linear,8.738,0.002
67,kang,wild,0,2.76921525,3.557199312,2.641415064,4.92191738,0,0.698023531,1,linear,7.963,1.00E-03
68,kang,wild,0,0.044291131,0.321589016,-0.49606908,1.329337221,1,0.505115939,1,linear,8.385,0.002
69,kang,wild,0,0.551874149,0.881307048,-0.286567502,2.188855761,1,0.715647635,1,linear,8.696,1.00E-03
70,kang,wild,0,-0.128229741,0.004639086,-1.139033253,0.967374597,1,0.635612361,1,linear,8.897,0.003
71,kang,wild,0,2.67776382,3.802307113,2.931430498,4.982156217,0,0.59316172,1,linear,11.247,0.001
72,kang,wild,0,-0.559420763,0.178876004,-0.93460212,1.054242863,1,0.574927837,1,linear,9.239,0.001
73,kang,wild,0,-0.786172399,-0.264722503,-1.227410909,1.051769406,1,0.732646631,1,linear,8.49,1.00E-03
74,kang,wild,0,2.624974988,3.088152296,2.368870617,4.132052625,0,0.524045829,1,linear,9.095,0.001
75,kang,wild,0,1.426307802,2.202648563,1.212992417,2.976909459,0,0.550593707,1,linear,9.7,0.001
76,kang,wild,0,0.57322429,1.337920611,0.024418902,1.997111394,0,0.545466187,1,linear,9.364,0.001
77,kang,wild,0,0.344894846,0.677018373,0.137198469,1.391875095,0,0.392641088,1,linear,7.707,0
78,kang,wild,0,0.707948124,1.18681039,0.10811877,2.591738359,0,0.685101781,1,linear,8.248,1.00E-03
79,kang,wild,0,1.406674858,1.695456381,0.76434103,2.681009799,0,0.597531495,1,linear,8.517,0.001
80,kang,wild,0,2.76376389,3.303631617,2.310522261,4.106184124,0,0.567274758,1,linear,8.317,0.002
81,kang,wild,0,-0.686253197,0.29478833,-1.300537334,1.585666628,1,0.786068672,1,linear,7.812,1.00E-03
82,kang,wild,0,3.305259112,4.558278401,3.48383047,5.304690406,0,0.518467002,1,linear,8.82,1.00E-03
83,kang,wild,0,-2.624361728,-1.699646094,-2.991849139,-0.838440367,0,0.618790672,1,linear,8.533,0.001
84,kang,wild,0,1.989244764,2.351728317,1.187936924,3.351391415,0,0.657736603,1,linear,7.93,1.00E-03
85,kang,wild,0,0.018086347,0.482660248,-0.496080026,1.294003667,1,0.560515051,1,linear,8.193,0
86,kang,wild,0,2.529979047,2.902860966,1.584739539,4.187626088,0,0.788816281,1,linear,8.02,0.001
87,kang,wild,0,-1.727488214,-0.771972857,-1.305676794,0.639277017,1,0.577492076,1,linear,8.369,0
88,kang,wild,0,1.012809045,1.72937292,0.986574575,2.831687081,0,0.575592295,1,linear,8.175,1.00E-03
89,kang,wild,0,-3.793389589,-3.468130818,-4.192538528,-2.110050957,0,0.558444948,1,linear,8.548,1.00E-03
90,kang,wild,0,0.715012485,1.257214096,-0.015206035,1.878160015,1,0.590619664,1,linear,8.637,0.001
91,kang,wild,0,-1.551086932,-0.86817883,-2.342355065,0.452455238,1,0.72614669,1,linear,7.876,1.00E-03
92,kang,wild,0,1.074983623,1.587224899,0.26955403,2.96256861,0,0.752550967,1,linear,8.099,0.002
93,kang,wild,0,1.557391603,3.03258076,2.099515928,4.73909717,0,0.798721633,1,linear,7.802,0.001
94,kang,wild,0,0.745543325,1.673270175,0.240250239,2.72239157,0,0.799366074,1,linear,9.031,0.001
95,kang,wild,0,3.170102938,3.639036938,2.509994308,5.044231654,0,0.747004584,1,linear,8.335,1.00E-03
96,kang,wild,0,2.53528633,3.239466646,2.176797886,4.637091596,0,0.73206742,1,linear,8.667,0.002
97,kang,wild,0,1.025103963,0.908187707,-0.175286551,2.012732874,1,0.649114084,1,linear,7.886,0.001
98,kang,wild,0,-1.950463948,-1.320467843,-1.93395738,0.117652987,1,0.550287792,1,linear,8.515,0.001
99,kang,wild,0,-0.434192492,0.529115979,-0.744371433,1.337883953,1,0.603191252,1,linear,8.021,0.001
100,kang,wild,0,0.769759994,1.60198936,0.617880311,2.367908478,0,0.509004866,1,linear,7.914,0.001